"5","Is Your Computer Slow?","What do you think is making it slow?","In fact any computer nowadays is fast as you don't ever need - unless you're gaming, 3D design, video encoding and so on...\n\nThe question is if the computer is optimized. This means, with the given software and hardware configuration, is the computer as fast as it normally should be.\n\nA system free of virus, spyware and hardware faults can still be slow. The important thing is where the processing speed is going. If you have a 500Mhz pc for example, you shouldn't run WindowsXP with full graphical details. As long as you can figure out where you processor speed is going, and you manage it to point towards you primary task, you'll be just fine."
"3","Why are scars itchy when they're healing?","","It's part of the healing process. Itching is a result of the nerve endings around the scar being stimulated. At first, the stimulation is part of the healing. Itching may last months or years afterwards, though, as the scar tissue stretches and again stimulates the surrounding nerve endings."
"3","Best hospital that deals with weening a person from a venilator?","I live in the Iowa Illinois area and need to know what are the best hospitals in dealing with weening someone from a ventelator.","im not really sure best hospital in needed for vent care,likely an experienced pulm. dr will do it, depends on the pt condition and reasons for mechanical ventilation.\n  there is a big difference in dr's that say they know vent care, and being able to take care of vent patients.high grade respiratory staff will do it.\n teaching hospitals have high level resp care in order to teach mechanical ventilation.\n  durham,uva,uga. and many others.\nor i good intensive care medical director will also do the trick."
"7","what is your opinion about your boss?","My opinion is: He is the greatest! I wouldn't change a thing.........would you about your boss? If so what would that be?","My boss is cool. He comes to chit chat everyday and cracks jokes and does everything a normal person would do. As long as you work and get the work done he is ok with you. But if you dont work then you see another side of him."
"7","Why are yankees (northerners) so uptight all the time?","","T-Bone,\nLove the first answer, but gotta add that this honky, after living in B'ham, Al for ten years and coming back, I ain't been warm one winter in those 4 years. Don't need much AC in the summer. You try livin' up here with the Anals who have never left and suffer extended Temps below 20* F in the winter and you will be up-tight too. Grandbabies and work make it bearable, in case you want to know why I stay."
"7","Can I send my blog from my 360 beta to my yahoo.com via rss feed and how do I add it if so.?","","Go to settings, set your blog to public, and turn on RSS. Then find the Add to My Yahoo! link and click Save to My Yahoo! on the next page."
"7","what does it take to be a hooters girl?","im doing a report on working at hooters for school","Probably not much.A low self-esteem is most likely a requirement."
"5","What's the best news site?","","Digg is currently my favorite tech / geek news site, unless you are linux focused (/.).  It's my fav. because it has a cool process for eliminating the flak while also promoting and allowing for participating in interesting topics.  Not to mention the weekly podcast from a couple cool guys that summarizes what I might have missed.\n\nFor news feeds the Sage plugin in Fire Fox is great this lets you hook into all the feeds before the web sites promote them, cool!\n\nFor the news in summary accross all my favorite topics I use the my yahoo page to customize my experience."
"5","which is the best web programming web site?","","for low end html, webmonkey.com"
"7","How is rubber made?","","""Rubber is an elastic hydrocarbon polymer which occurs as a milky emulsion (known as latex) in the sap of a number of plants but can also be produced synthetically. The major commercial source of natural latex used to create rubber is the Para rubber tree, Hevea brasiliensis (Euphorbiaceae). This is largely because it responds to wounding by producing more latex. Other plants containing latex include figs (Ficus elastica), euphorbias, and the common dandelion.""\n\nMore at source link."
"10","In 19th century American politics, what was a 'Loco-Foco?","","LocoFoco's were a radical faction of the Democratic Party."
"1","Do you fart in public?","","gotta do what you gotta do"
"7","I want to play checkers.?","why did you erase checkers from the list of board games?","Checkers are still on yahoo games!"
"5","how can i search in web ?","","Wordly recognized search engine is Google, which can provide you with wide range information that you need in your web search."
"10","why Bush is so DISGUSTING?","!!","He's a WAR president and he has said that himself.  He likes going to war to resolve his problems.  Ask yourself this.  WHY are we in Iraq?  Did Saddam Hussain have ANYTHING to do with the terror on the USA? He's trying to be like his father."
"7","Have you ever farted and it smelled like roses?","","yes, i have. My girlfriend stuck an old-english rose scented air freshener in my dresser drawers and it soaked into my boxers. i farted and it actually smelled like roses. lol."
"2","How does global warming affect weather?","There has been news that the recent floods in south India, the hurricane's in the US are due to global warming. But to my understanding, global warming increases the average suface temperature of earth...How does it change the climate?","Though it may sound crazy, global warming can cause an Ice Age. You see, there's an underwater wall keeping the super-cold water of the Arctic Ocean out of the a lot warmer water of the Alantic Ocean. Global warming makes this wall dissolve, letting the cold water meet the warmer water, overall lowering the temperature of the oceans. Meanwhile, the glaciers start to melt and slide. Now that the oceans aren't as warm, the glacierscan continue to move south and cover a chunk of the Northern Hemisphere in ice. In short, an ice age.\n\nHowever, ice cores are showing that global warming isn't as bad as we thought. the ice cores show that the average global temperature 100,000 years ago would go up and down by 10 degrees in a matter of decades. In comparison, our global warming is warming at a rate of 1 degree per century. Is global warming going to cause the next Ice Age? Or are threats empty? YOu decide."
